               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.046913,             0.01507,           0.0030189,             0.66822,             0.61369,              0.6609,             0.22285,            0.055888,            0.011568,           0.0035029,           0.0019603,           0.0019603,             0.07026
                 159,            0.055291,            0.016783,           0.0034352,             0.65536,             0.59553,             0.68671,             0.23961,            0.048718,            0.011829,           0.0037699,             0.00196,             0.00196,             0.07006
                 160,            0.047534,            0.017039,           0.0033643,             0.77765,                0.62,             0.78889,              0.3867,            0.041791,             0.01176,           0.0037407,           0.0019594,           0.0019594,            0.069859
                 161,            0.045898,            0.016559,           0.0035768,             0.63157,             0.76986,             0.73838,             0.30358,            0.041361,            0.011617,           0.0037699,           0.0019587,           0.0019587,            0.069659
                 162,            0.043994,            0.019365,           0.0037145,             0.82697,             0.76961,             0.87488,             0.48529,            0.036124,            0.011394,           0.0036294,           0.0019578,           0.0019578,            0.069458
                 163,            0.043545,             0.01761,           0.0035253,             0.73609,             0.63837,             0.69417,             0.25144,            0.051411,            0.011701,           0.0035885,           0.0019567,           0.0019567,            0.069257
                 164,            0.047013,             0.01699,           0.0033465,             0.71068,             0.78876,             0.83627,             0.49597,            0.035611,            0.011312,           0.0035859,           0.0019554,           0.0019554,            0.069055
                 165,            0.043688,            0.017648,           0.0030922,             0.84019,             0.72346,             0.82391,             0.33575,            0.044638,            0.011337,           0.0035275,            0.001954,            0.001954,            0.068854
                 166,            0.046158,             0.01676,            0.003016,             0.73692,                0.79,             0.87578,             0.52395,            0.039234,            0.011447,           0.0034764,           0.0019524,           0.0019524,            0.068652
                 167,            0.044688,            0.017018,           0.0029311,             0.52392,                0.81,             0.71466,             0.24643,            0.047615,            0.011585,           0.0032561,           0.0019507,           0.0019507,            0.068451
                 168,            0.050649,            0.017371,            0.002856,             0.70733,                0.58,             0.73158,             0.25753,             0.04895,            0.011463,           0.0032127,           0.0019487,           0.0019487,            0.068249
                 169,            0.045109,            0.015228,           0.0028163,             0.96085,                0.73,             0.88422,             0.55406,             0.03382,             0.01124,            0.003202,           0.0019466,           0.0019466,            0.068047
                 170,            0.041251,            0.016093,           0.0028163,             0.64203,             0.78763,             0.75162,             0.42356,             0.04419,              0.0111,           0.0031321,           0.0019443,           0.0019443,            0.067844
                 171,            0.046119,            0.016362,            0.002453,             0.86051,             0.74953,              0.8633,             0.48273,            0.040728,            0.011237,           0.0030548,           0.0019419,           0.0019419,            0.067642
                 172,            0.042475,            0.018217,           0.0031239,             0.78048,             0.69915,              0.7418,             0.33041,             0.04367,            0.011291,           0.0030172,           0.0019393,           0.0019393,            0.067439
                 173,            0.044155,            0.013854,           0.0026636,             0.71921,                0.65,             0.78066,             0.37481,             0.03605,            0.011003,           0.0030636,           0.0019365,           0.0019365,            0.067237
                 174,             0.04165,             0.01725,           0.0026874,             0.71457,                0.75,             0.78171,             0.39468,            0.045099,            0.011471,           0.0030661,           0.0019336,           0.0019336,            0.067034
                 175,            0.044126,            0.016709,           0.0029451,             0.81725,             0.75437,             0.85778,             0.53808,            0.032792,            0.011194,            0.003074,           0.0019305,           0.0019305,            0.066831
                 176,            0.042428,             0.01643,           0.0029355,             0.84108,                0.72,             0.81833,             0.44507,            0.050096,            0.011371,           0.0030246,           0.0019272,           0.0019272,            0.066627
                 177,            0.045163,            0.017677,           0.0029357,              0.6037,             0.78895,              0.7263,             0.29167,            0.038371,            0.011168,           0.0030097,           0.0019238,           0.0019238,            0.066424
                 178,            0.043236,             0.01774,           0.0030433,             0.92249,              0.8097,             0.90361,             0.55404,            0.039118,            0.011189,           0.0030776,           0.0019202,           0.0019202,             0.06622
                 179,            0.039254,            0.015892,           0.0028768,             0.84338,             0.82967,             0.90298,             0.61495,             0.03066,            0.010998,           0.0029838,           0.0019165,           0.0019165,            0.066017
                 180,            0.038824,            0.016491,           0.0027453,             0.64803,                0.83,             0.72338,             0.25225,            0.039854,            0.011223,           0.0028613,           0.0019126,           0.0019126,            0.065813
                 181,            0.042238,              0.0174,           0.0026018,             0.91909,                0.74,             0.87389,             0.55926,            0.034243,            0.010767,           0.0028514,           0.0019086,           0.0019086,            0.065609
                 182,            0.038555,            0.017627,           0.0026196,             0.81943,             0.80121,             0.87633,             0.47668,            0.040018,            0.010983,            0.002897,           0.0019044,           0.0019044,            0.065404
                 183,            0.044512,            0.016543,           0.0025237,             0.95848,             0.71806,             0.90293,             0.51989,            0.038047,            0.010888,             0.00287,              0.0019,              0.0019,              0.0652
                 184,            0.039596,            0.015427,           0.0027893,             0.80672,             0.78996,             0.87385,             0.50164,            0.036877,            0.010783,           0.0029383,           0.0018955,           0.0018955,            0.064996
                 185,            0.041794,            0.018034,            0.002885,              0.6617,                0.79,             0.77117,             0.38608,            0.038065,            0.010643,           0.0029225,           0.0018908,           0.0018908,            0.064791
                 186,            0.039154,            0.016581,           0.0025948,             0.84694,             0.94886,             0.96297,             0.60265,            0.036261,            0.010599,           0.0028902,            0.001886,            0.001886,            0.064586
                 187,            0.047267,            0.015861,           0.0025073,             0.70758,             0.76979,             0.77817,             0.41265,             0.05043,            0.011065,           0.0028493,           0.0018811,           0.0018811,            0.064381
                 188,            0.048786,            0.015585,           0.0027613,             0.78742,             0.76894,              0.8627,             0.42226,            0.039416,            0.010947,           0.0029372,            0.001876,            0.001876,            0.064176
                 189,            0.039566,            0.015676,            0.002721,             0.89027,             0.74753,             0.86227,             0.48329,            0.033111,            0.010767,           0.0029353,           0.0018707,           0.0018707,            0.063971
                 190,            0.038544,            0.016196,           0.0025101,              0.9171,                0.81,             0.92029,             0.57302,             0.03605,            0.010498,           0.0028104,           0.0018654,           0.0018654,            0.063765
                 191,            0.041525,            0.015405,           0.0025137,             0.78343,              0.6788,             0.76858,             0.36249,            0.043305,            0.010974,           0.0028786,           0.0018598,           0.0018598,             0.06356
                 192,            0.044227,            0.014355,           0.0023667,             0.76082,                0.79,             0.87216,             0.43851,            0.040833,            0.010647,           0.0029059,           0.0018542,           0.0018542,            0.063354
                 193,            0.045377,             0.01685,            0.002627,             0.78583,              0.7309,             0.81196,              0.3326,            0.043626,            0.010975,           0.0029426,           0.0018484,           0.0018484,            0.063148
                 194,            0.039615,            0.016287,           0.0025049,             0.85421,                0.85,             0.89912,             0.52013,            0.032619,            0.010733,           0.0029827,           0.0018424,           0.0018424,            0.062942
                 195,            0.035661,            0.015533,           0.0022134,             0.99265,             0.72875,             0.92242,             0.39477,            0.034658,            0.010491,           0.0028131,           0.0018363,           0.0018363,            0.062736
                 196,            0.036564,            0.015506,           0.0022622,             0.90115,             0.74741,             0.87123,             0.57573,             0.03278,             0.01024,           0.0027661,           0.0018301,           0.0018301,             0.06253
                 197,            0.036693,            0.015244,           0.0020738,             0.76089,                0.75,             0.84181,             0.37501,            0.038664,            0.010639,           0.0027221,           0.0018238,           0.0018238,            0.062324
                 198,            0.040124,            0.015875,           0.0022606,             0.90792,             0.80997,             0.96446,             0.59693,            0.032687,              0.0103,            0.002744,           0.0018173,           0.0018173,            0.062117
                 199,            0.038064,            0.015733,           0.0024035,             0.87147,             0.65092,             0.86416,              0.3713,            0.041574,            0.010399,           0.0028567,           0.0018107,           0.0018107,            0.061911
                 200,            0.041363,            0.015551,           0.0024833,             0.90921,             0.76988,             0.92798,             0.54616,            0.035099,            0.010557,            0.003028,            0.001804,            0.001804,            0.061704
                 201,            0.035722,            0.014133,           0.0022298,             0.88406,                0.79,             0.93804,             0.56613,            0.034866,            0.010257,           0.0030949,           0.0017971,           0.0017971,            0.061497
                 202,            0.040967,             0.01637,           0.0025601,             0.70947,             0.65722,             0.77735,             0.39841,            0.042084,            0.010614,           0.0030144,           0.0017901,           0.0017901,             0.06129
                 203,            0.039647,            0.015577,           0.0024333,             0.92842,             0.82945,              0.9557,             0.48225,            0.037405,            0.010506,           0.0030254,            0.001783,            0.001783,            0.061083
                 204,            0.042832,            0.017087,           0.0027045,             0.95839,              0.7694,             0.90214,             0.59417,            0.038493,            0.010754,           0.0029578,           0.0017758,           0.0017758,            0.060876
                 205,            0.039944,            0.015965,           0.0025814,             0.96465,                0.79,             0.91444,             0.40634,            0.039147,            0.010425,           0.0029343,           0.0017685,           0.0017685,            0.060668
                 206,            0.045847,            0.015735,           0.0027991,             0.89574,             0.74941,              0.9079,              0.4249,            0.037879,            0.010806,           0.0028319,            0.001761,            0.001761,            0.060461
                 207,            0.039027,            0.017627,           0.0024852,             0.94519,             0.78966,             0.94128,              0.5572,            0.038784,            0.010494,           0.0027824,           0.0017534,           0.0017534,            0.060253
                 208,            0.039722,            0.016991,           0.0023599,             0.97639,               0.769,             0.94469,             0.54912,            0.033718,            0.010464,           0.0027171,           0.0017458,           0.0017458,            0.060046
                 209,            0.035687,            0.014916,           0.0022095,             0.83483,                0.95,             0.95315,             0.55541,            0.033709,            0.010373,           0.0027089,            0.001738,            0.001738,            0.059838
                 210,            0.040211,            0.015693,           0.0023014,             0.97385,                0.77,             0.93158,             0.55406,            0.038135,            0.010515,           0.0026317,           0.0017301,           0.0017301,             0.05963
                 211,            0.040313,            0.014388,            0.002405,             0.63594,                0.95,             0.78868,              0.2745,             0.03972,            0.010531,           0.0026937,           0.0017221,           0.0017221,            0.059422
                 212,            0.042249,            0.014915,           0.0021447,             0.81659,                0.74,              0.8456,             0.40574,            0.039281,            0.010594,            0.002699,           0.0017139,           0.0017139,            0.059214
                 213,            0.041285,            0.016915,           0.0025438,             0.87478,             0.73741,              0.8915,             0.54683,            0.035895,            0.010388,           0.0027508,           0.0017057,           0.0017057,            0.059006
                 214,            0.040389,            0.017379,           0.0025261,             0.95349,             0.71994,             0.89835,             0.43515,            0.034388,            0.010417,           0.0027948,           0.0016974,           0.0016974,            0.058797
                 215,            0.036613,             0.01558,           0.0022635,             0.96568,                0.81,             0.92905,             0.61874,            0.033661,            0.010262,           0.0028253,            0.001689,            0.001689,            0.058589
                 216,            0.039028,            0.016427,           0.0024624,             0.97468,                0.62,             0.84684,             0.40441,            0.043599,            0.010633,           0.0028795,           0.0016805,           0.0016805,             0.05838
                 217,            0.042552,            0.015267,           0.0022348,             0.72371,             0.82879,             0.83502,             0.38333,            0.033679,            0.010253,           0.0029768,           0.0016719,           0.0016719,            0.058172
                 218,            0.033974,            0.018696,           0.0024821,             0.93851,                0.81,              0.9544,             0.55787,            0.028804,            0.009975,           0.0029517,           0.0016632,           0.0016632,            0.057963
                 219,            0.031834,            0.014352,           0.0024144,             0.87442,             0.84983,             0.94217,             0.54963,            0.028215,           0.0097803,           0.0027693,           0.0016544,           0.0016544,            0.057754
                 220,            0.033766,            0.014455,           0.0025921,             0.90827,                0.68,             0.85805,             0.43056,            0.033484,            0.010027,           0.0026822,           0.0016455,           0.0016455,            0.057546
                 221,            0.032672,            0.012913,           0.0019659,                   1,             0.81338,             0.98162,             0.65269,            0.030583,           0.0098312,           0.0026413,           0.0016366,           0.0016366,            0.057337
                 222,            0.034384,             0.01416,           0.0021675,             0.92585,             0.81215,              0.9636,             0.59686,            0.033438,             0.01016,           0.0026633,           0.0016275,           0.0016275,            0.057128
                 223,            0.034644,            0.015417,           0.0023665,             0.79052,             0.94998,             0.92174,             0.60554,            0.030708,           0.0099262,           0.0026931,           0.0016184,           0.0016184,            0.056918
                 224,            0.037048,            0.014819,           0.0021604,             0.72084,             0.78438,             0.85266,             0.46613,            0.036506,            0.010415,           0.0026629,           0.0016092,           0.0016092,            0.056709
                 225,            0.034582,            0.014554,           0.0021344,             0.83682,             0.94919,             0.95164,             0.65488,            0.034035,            0.010269,           0.0027212,           0.0015999,           0.0015999,              0.0565
                 226,             0.03292,             0.01459,           0.0022125,             0.90914,                0.95,             0.97071,             0.66319,            0.026513,           0.0097745,           0.0027326,           0.0015906,           0.0015906,            0.056291
                 227,            0.031976,            0.016181,           0.0022582,             0.96401,                0.95,             0.98346,             0.71367,            0.029178,           0.0096968,            0.002634,           0.0015812,           0.0015812,            0.056081
                 228,            0.033342,            0.016859,           0.0022994,             0.96483,             0.94968,             0.98128,             0.67374,            0.025315,           0.0096503,           0.0025678,           0.0015717,           0.0015717,            0.055872
                 229,            0.036584,            0.013976,           0.0021292,             0.61143,                0.95,             0.78292,             0.40516,            0.045857,             0.01032,           0.0025975,           0.0015621,           0.0015621,            0.055662
                 230,            0.041988,            0.014995,           0.0020183,             0.84974,             0.94994,             0.93511,             0.55331,            0.031729,           0.0098365,           0.0026387,           0.0015525,           0.0015525,            0.055452
                 231,            0.033032,            0.014432,           0.0024883,             0.99937,             0.76624,             0.93125,             0.58415,            0.029525,           0.0099132,           0.0026242,           0.0015428,           0.0015428,            0.055243
                 232,            0.031912,            0.015783,           0.0023185,             0.87132,                0.95,             0.95708,             0.54106,            0.029878,           0.0097264,           0.0025921,            0.001533,            0.001533,            0.055033
                 233,             0.03364,            0.014611,           0.0022883,              0.9069,                0.95,             0.98132,             0.66743,            0.029001,           0.0097518,           0.0024812,           0.0015232,           0.0015232,            0.054823
                 234,            0.036312,            0.017814,           0.0023389,              0.8101,                0.75,             0.83374,             0.36667,            0.037886,            0.010048,           0.0024134,           0.0015133,           0.0015133,            0.054613
                 235,            0.035874,            0.015239,           0.0019367,             0.88158,                0.95,             0.97964,             0.70578,            0.029061,           0.0096419,           0.0024061,           0.0015034,           0.0015034,            0.054403
                 236,            0.033722,            0.014844,           0.0022394,             0.95021,             0.74905,             0.92404,              0.5917,            0.033879,           0.0097982,           0.0024386,           0.0014934,           0.0014934,            0.054193
                 237,            0.034672,            0.014605,            0.002266,             0.99962,             0.75247,             0.93124,              0.7041,            0.026616,           0.0096703,           0.0024557,           0.0014834,           0.0014834,            0.053983
                 238,            0.032109,            0.016857,           0.0021531,             0.85611,             0.94962,             0.96827,             0.55993,            0.032483,           0.0097726,           0.0024659,           0.0014733,           0.0014733,            0.053773
                 239,            0.033687,            0.014574,           0.0021734,             0.93139,                0.75,             0.90475,             0.62394,            0.029534,           0.0097955,           0.0024904,           0.0014632,           0.0014632,            0.053563
                 240,            0.031397,            0.013776,           0.0018034,             0.84283,             0.94969,               0.935,             0.50058,            0.031403,           0.0095048,           0.0025175,           0.0014531,           0.0014531,            0.053353
                 241,            0.034879,            0.014654,           0.0018617,             0.86118,                0.95,             0.96288,             0.66465,            0.031529,           0.0098947,           0.0024725,           0.0014429,           0.0014429,            0.053143
                 242,            0.033916,            0.015576,            0.002126,             0.81256,                0.95,             0.93145,             0.61196,            0.030179,           0.0098073,           0.0024736,           0.0014327,           0.0014327,            0.052933
                 243,            0.033707,            0.013751,           0.0021522,             0.92366,                0.95,             0.97824,             0.62258,            0.030504,           0.0098373,           0.0024623,           0.0014224,           0.0014224,            0.052722
                 244,            0.033136,            0.013906,           0.0021953,             0.97701,             0.76483,             0.92477,             0.57136,            0.030619,           0.0096162,            0.002501,           0.0014121,           0.0014121,            0.052512
                 245,             0.03217,            0.013553,           0.0020761,              0.9022,                0.95,             0.96815,             0.55239,            0.029718,           0.0096957,           0.0024876,           0.0014018,           0.0014018,            0.052302
                 246,            0.030157,            0.015318,           0.0024965,             0.92355,                0.95,             0.97967,             0.72289,            0.023063,           0.0092256,           0.0024693,           0.0013914,           0.0013914,            0.052091
                 247,            0.029282,            0.012631,           0.0019415,             0.92397,                0.95,             0.97988,             0.59558,            0.032646,           0.0097663,           0.0023783,           0.0013811,           0.0013811,            0.051881
                 248,            0.031514,            0.014513,           0.0018864,             0.81564,                0.95,             0.93846,             0.67635,            0.027336,           0.0093435,           0.0024313,           0.0013707,           0.0013707,            0.051671
                 249,            0.031156,            0.016026,           0.0023059,             0.89685,                0.95,             0.97286,             0.67608,            0.028106,           0.0094393,           0.0024009,           0.0013603,           0.0013603,             0.05146
                 250,            0.032395,            0.015441,           0.0022866,             0.92045,                0.95,             0.96679,             0.61699,            0.028368,           0.0095781,           0.0024183,           0.0013498,           0.0013498,             0.05125
                 251,            0.032343,            0.014105,            0.002058,             0.95827,             0.78832,             0.92372,             0.50613,             0.03397,           0.0095889,            0.002465,           0.0013394,           0.0013394,            0.051039
                 252,            0.034229,            0.014021,           0.0022574,             0.88633,                0.95,              0.9737,               0.677,            0.027074,            0.009581,           0.0024853,            0.001329,            0.001329,            0.050829
                 253,            0.028795,            0.013651,           0.0017597,             0.92322,                0.95,             0.98617,             0.64964,            0.028781,            0.009314,           0.0024571,           0.0013185,           0.0013185,            0.050618
                 254,             0.03255,            0.015832,           0.0018315,             0.87395,                0.95,             0.96892,             0.65001,            0.028688,           0.0095115,           0.0025001,            0.001308,            0.001308,            0.050408
                 255,             0.03604,            0.013888,           0.0022069,             0.88414,                0.95,             0.95499,             0.55196,             0.03832,            0.009696,           0.0025754,           0.0012976,           0.0012976,            0.050198
                 256,             0.03332,             0.01426,           0.0019721,             0.84937,                0.95,             0.93939,             0.63571,            0.024312,           0.0094481,           0.0026788,           0.0012871,           0.0012871,            0.049987
                 257,            0.028794,            0.015361,           0.0021561,             0.92374,                0.95,             0.97488,             0.72058,            0.027161,           0.0094072,           0.0025676,           0.0012766,           0.0012766,            0.049777
                 258,            0.030581,            0.014939,            0.001974,             0.81078,                0.95,             0.93895,             0.59643,            0.031246,           0.0095912,             0.00251,           0.0012662,           0.0012662,            0.049566
                 259,            0.030669,             0.01315,           0.0017847,             0.95246,                0.95,             0.97683,             0.73175,            0.026901,           0.0092522,           0.0024827,           0.0012557,           0.0012557,            0.049356
                 260,            0.028479,            0.013823,             0.00159,             0.95449,                0.95,             0.97441,             0.64532,            0.026166,           0.0092656,           0.0024456,           0.0012453,           0.0012453,            0.049145
                 261,            0.030155,            0.014164,           0.0019707,             0.89523,                0.95,             0.96762,             0.68831,            0.028792,           0.0093343,           0.0024056,           0.0012349,           0.0012349,            0.048935
                 262,            0.030625,            0.017183,           0.0017906,             0.95289,                0.95,             0.98353,             0.60668,            0.027088,           0.0093343,            0.002352,           0.0012245,           0.0012245,            0.048724
                 263,             0.03016,            0.013504,           0.0019241,             0.92174,             0.94991,             0.98815,             0.67061,            0.025398,           0.0091485,           0.0022637,           0.0012141,           0.0012141,            0.048514
                 264,            0.030831,            0.014942,           0.0017721,              0.8833,             0.94998,             0.96964,             0.54137,              0.0311,           0.0094666,            0.002223,           0.0012037,           0.0012037,            0.048304
                 265,            0.029105,            0.012915,            0.001836,             0.96712,                0.95,             0.98667,             0.72043,            0.024451,            0.009031,           0.0022049,           0.0011934,           0.0011934,            0.048093
                 266,             0.02842,            0.012883,           0.0018294,             0.96797,             0.94974,             0.98892,             0.66287,            0.027054,           0.0093088,           0.0021681,           0.0011831,           0.0011831,            0.047883
                 267,            0.028278,            0.012949,           0.0017742,             0.93397,                0.95,             0.98737,             0.64885,            0.026943,           0.0091469,           0.0021548,           0.0011728,           0.0011728,            0.047673
                 268,            0.029937,            0.013075,           0.0016965,             0.79587,                0.95,             0.93145,             0.51969,            0.030545,           0.0093442,           0.0021812,           0.0011625,           0.0011625,            0.047463
                 269,             0.02891,            0.011576,           0.0017709,             0.98486,                0.95,             0.99045,             0.73382,            0.024684,            0.008932,           0.0021848,           0.0011523,           0.0011523,            0.047252
                 270,            0.030541,              0.0134,           0.0019274,              0.9851,             0.94981,             0.99045,             0.72448,             0.02502,           0.0091389,           0.0021997,           0.0011421,           0.0011421,            0.047042
                 271,            0.028851,            0.014391,            0.001723,             0.87046,                0.95,             0.97212,             0.57163,            0.029787,           0.0092547,           0.0021705,            0.001132,            0.001132,            0.046832
                 272,            0.029488,            0.012734,           0.0016702,             0.87136,             0.94985,             0.97287,             0.70285,            0.025177,           0.0089045,           0.0021692,           0.0011219,           0.0011219,            0.046622
                 273,            0.027288,            0.014456,           0.0017329,             0.98732,                0.95,             0.99045,             0.70341,             0.02429,           0.0088975,           0.0021382,           0.0011119,           0.0011119,            0.046412
                 274,            0.026323,            0.013881,           0.0016098,             0.98648,                0.95,             0.99045,             0.77081,            0.022706,           0.0087907,           0.0021585,           0.0011019,           0.0011019,            0.046202
                 275,            0.029746,            0.014142,           0.0018228,             0.93688,                0.95,             0.98661,             0.62997,            0.032922,           0.0093502,           0.0021482,           0.0010919,           0.0010919,            0.045992
                 276,            0.031457,            0.012198,           0.0014448,             0.98635,                0.95,             0.99045,             0.73015,            0.024715,           0.0090175,            0.002181,           0.0010821,           0.0010821,            0.045782
                 277,            0.027698,            0.013381,           0.0017645,             0.96565,                0.95,             0.95929,             0.66845,            0.027708,           0.0091705,           0.0022048,           0.0010722,           0.0010722,            0.045572
                 278,            0.028533,            0.012908,            0.001591,             0.98694,                0.95,             0.97441,             0.70974,             0.02381,           0.0089839,            0.002172,           0.0010625,           0.0010625,            0.045362
                 279,            0.029178,            0.013823,           0.0018307,             0.97116,                0.95,                0.97,             0.66096,            0.029313,           0.0090985,           0.0021532,           0.0010528,           0.0010528,            0.045153
                 280,            0.031634,            0.015439,           0.0018579,             0.97778,                0.95,             0.98071,             0.72628,             0.02721,           0.0090342,           0.0021409,           0.0010431,           0.0010431,            0.044943
                 281,            0.030707,            0.014392,           0.0017008,             0.96941,             0.94988,             0.98346,             0.61474,            0.031571,           0.0092266,           0.0021427,           0.0010336,           0.0010336,            0.044734
                 282,            0.028816,            0.014133,           0.0016164,             0.98773,                0.95,             0.99045,             0.75885,            0.020282,             0.00865,           0.0021452,           0.0010241,           0.0010241,            0.044524
                 283,            0.024209,            0.012367,           0.0014864,             0.97045,                0.95,             0.98346,             0.65423,            0.030499,           0.0092203,           0.0021397,           0.0010147,           0.0010147,            0.044315
                 284,            0.032941,            0.013481,           0.0017128,             0.98729,                0.95,             0.99045,             0.76214,            0.026258,           0.0090989,           0.0021616,           0.0010053,           0.0010053,            0.044105
                 285,             0.02767,            0.012818,           0.0014189,             0.99135,                0.95,             0.97625,             0.66769,             0.02741,           0.0090983,           0.0021777,          0.00099606,          0.00099606,            0.043896
                 286,            0.032241,            0.012963,           0.0016139,             0.98823,                0.95,             0.97625,             0.75229,            0.023925,           0.0090163,           0.0021716,          0.00098689,          0.00098689,            0.043687
                 287,            0.028698,            0.013098,           0.0017848,             0.97433,                0.95,             0.97441,             0.65572,            0.029377,           0.0092716,           0.0021363,           0.0009778,           0.0009778,            0.043478
                 288,            0.031466,            0.013832,           0.0017699,             0.98698,                0.95,             0.97625,             0.76806,            0.021597,           0.0088856,           0.0020895,           0.0009688,           0.0009688,            0.043269
                 289,            0.026335,            0.012857,           0.0017221,             0.97417,              0.9499,             0.98346,             0.62653,            0.031925,           0.0094036,           0.0020498,           0.0009599,           0.0009599,             0.04306
                 290,            0.029471,            0.015195,           0.0015772,             0.98593,                0.95,             0.99045,               0.761,            0.021754,           0.0087345,            0.002046,          0.00095109,          0.00095109,            0.042851
                 291,            0.024433,            0.013474,            0.001613,             0.98451,                0.95,             0.99045,              0.7049,            0.024947,            0.008948,            0.002044,          0.00094237,          0.00094237,            0.042642
                 292,            0.028883,            0.013451,           0.0017646,             0.93522,             0.94996,             0.97667,             0.75568,            0.025946,           0.0089939,           0.0020453,          0.00093376,          0.00093376,            0.042434
                 293,            0.025256,            0.012554,           0.0016817,             0.98438,             0.94983,             0.99045,             0.70888,             0.02886,           0.0091432,           0.0020413,          0.00092525,          0.00092525,            0.042225
                 294,            0.029969,            0.014648,           0.0016803,             0.98781,                0.95,             0.99045,             0.78699,            0.019705,            0.008528,           0.0020468,          0.00091685,          0.00091685,            0.042017
                 295,            0.022152,            0.013387,           0.0015896,             0.98888,                0.95,             0.99045,             0.70887,            0.021288,            0.008432,           0.0020201,          0.00090856,          0.00090856,            0.041809
                 296,            0.024535,             0.01306,           0.0014724,             0.98935,                0.95,             0.99045,               0.777,            0.019939,           0.0083288,           0.0020131,          0.00090038,          0.00090038,              0.0416
                 297,            0.025049,            0.013579,           0.0016725,             0.98913,             0.94996,             0.99045,             0.73363,            0.024569,           0.0087333,           0.0020042,          0.00089231,          0.00089231,            0.041392
                 298,            0.026547,            0.011924,           0.0016963,             0.98327,                0.95,             0.99045,             0.74829,            0.022201,           0.0085839,           0.0019833,          0.00088436,          0.00088436,            0.041184
                 299,            0.023986,            0.013932,           0.0014705,             0.98852,             0.94976,             0.98346,             0.74328,            0.020137,           0.0082195,           0.0019838,          0.00087653,          0.00087653,            0.040977
                 300,            0.022231,            0.012833,           0.0014745,             0.98693,                0.95,             0.99045,             0.76446,            0.022858,            0.008549,           0.0019567,          0.00086883,          0.00086883,            0.040769
                 301,             0.02664,             0.01283,           0.0014742,               0.989,                0.95,             0.99045,             0.70998,             0.02422,           0.0086801,           0.0019476,          0.00086125,          0.00086125,            0.040561
                 302,            0.025224,            0.013156,           0.0014437,             0.98442,                0.95,             0.99045,             0.75509,             0.02178,           0.0085505,           0.0019177,           0.0008538,           0.0008538,            0.040354
                 303,            0.025452,            0.013425,           0.0014969,             0.98952,             0.94982,             0.98667,              0.6763,            0.023508,           0.0085836,            0.001921,          0.00084649,          0.00084649,            0.040146
                 304,            0.025611,            0.013953,           0.0014818,             0.99029,                0.95,             0.98667,             0.77205,            0.020214,            0.008294,           0.0019063,           0.0008393,           0.0008393,            0.039939
                 305,            0.026731,            0.013064,           0.0017323,             0.98956,                0.95,             0.98667,             0.67508,            0.026946,           0.0088606,           0.0018961,          0.00083226,          0.00083226,            0.039732
                 306,             0.02912,            0.013571,           0.0016217,              0.9524,                0.95,             0.98119,             0.69701,             0.02269,           0.0085297,           0.0019138,          0.00082535,          0.00082535,            0.039525
                 307,            0.028557,            0.012689,           0.0013111,             0.91157,                0.95,             0.97264,             0.56435,            0.027888,           0.0088051,           0.0019183,          0.00081859,          0.00081859,            0.039319
                 308,            0.025274,             0.01309,           0.0013719,             0.99011,                0.95,             0.98667,             0.76196,             0.02148,           0.0085658,            0.001916,          0.00081198,          0.00081198,            0.039112
                 309,            0.026014,            0.013435,           0.0016613,             0.99006,                0.95,             0.98667,             0.70553,            0.023297,           0.0086295,           0.0018851,          0.00080551,          0.00080551,            0.038906
                 310,            0.025679,            0.013845,           0.0014341,              0.9898,                0.95,             0.99045,             0.73972,            0.023657,           0.0086951,           0.0018456,          0.00079919,          0.00079919,            0.038699
                 311,            0.026342,            0.013652,           0.0017003,             0.96894,              0.9497,             0.98969,              0.6408,            0.024661,           0.0087746,           0.0018369,          0.00079303,          0.00079303,            0.038493
                 312,            0.024169,            0.012387,           0.0012882,             0.98944,                0.95,             0.99045,             0.78801,            0.020196,           0.0083118,           0.0018319,          0.00078702,          0.00078702,            0.038287
                 313,            0.026369,            0.013029,           0.0013748,             0.98678,             0.94993,             0.99045,             0.66568,            0.027144,           0.0088709,           0.0018306,          0.00078118,          0.00078118,            0.038081
                 314,            0.025797,            0.014807,           0.0013129,             0.98952,                0.95,             0.99045,             0.74959,            0.022086,           0.0084352,            0.001845,          0.00077549,          0.00077549,            0.037875
                 315,            0.024976,            0.014667,            0.001556,             0.98697,                0.95,             0.99045,             0.68386,            0.022091,           0.0084292,           0.0018748,          0.00076998,          0.00076998,             0.03767
                 316,             0.02475,            0.013384,           0.0015772,             0.99096,                0.95,             0.99045,             0.73605,            0.024245,           0.0086066,            0.001899,          0.00076462,          0.00076462,            0.037465
                 317,            0.026844,            0.013955,            0.001339,             0.99027,                0.95,             0.99045,             0.72792,            0.022413,           0.0084447,           0.0019074,          0.00075944,          0.00075944,            0.037259
                 318,            0.026329,            0.013412,           0.0016037,             0.96853,                0.95,              0.9859,             0.69123,            0.023742,            0.008431,           0.0018969,          0.00075444,          0.00075444,            0.037054
                 319,            0.027557,            0.012195,           0.0012572,             0.98901,                0.95,             0.98667,             0.69613,            0.022845,           0.0084678,              0.0019,           0.0007496,           0.0007496,             0.03685
